1	4219
1	4926
1	4929
1	4961
2	3233
2	3947
2	4628
2	4811
3	594
3	1652
3	1864
3	4915
4	974
4	3924
4	4462
4	4521
5	3909
5	3998
5	4285
5	4762
6	3707
6	4555
6	4781
6	4840
7	4117
7	4315
7	4857
7	4879
8	3247
8	3907
8	4077
8	4898
9	4775
9	4889
9	4951
9	4959
10	3213
10	3504
10	4587
10	4896
11	1618
11	2818
11	4716
11	4909
12	1960
12	4591
12	4803
12	4853
13	4931
13	4934
13	4975
13	4981
14	2368
14	4438
14	4972
14	4980
15	3624
15	4610
15	4747
15	4894
16	3153
16	4448
16	4683
16	4861
17	975
17	2146
17	4408
17	4639
18	2115
18	2969
18	4419
18	4766
19	4649
19	4886
19	4920
19	4994
20	28
20	4335
20	4694
20	4761
21	3174
21	4501
21	4595
21	4798
22	442
22	617
22	4197
22	4327
23	2707
23	4047
23	4450
23	4871
24	700
24	1393
24	4614
24	4630
25	3166
25	3523
25	4163
25	4389
26	4490
26	4798
26	4810
26	4923
27	4114
27	4687
27	4967
27	4990
28	20
28	3129
28	3236
28	4335
29	310
29	3409
29	4632
29	4897
30	1244
30	3363
30	3617
30	4559
31	4110
31	4922
31	4929
31	4957
32	2094
32	2755
32	3189
32	3264
33	1341
33	4677
33	4991
33	4992
34	3718
34	3960
34	4582
34	4746
35	680
35	1131
35	3924
35	4854
36	2150
36	3818
36	4706
36	4987
37	2467
37	3151
37	3487
37	4417
38	4047
38	4221
38	4573
38	4689
39	2481
39	3822
39	4335
39	4471
40	1746
40	4229
40	4607
40	4842
41	1430
41	4336
41	4459
41	4915
42	670
42	4661
42	4923
42	4939
43	4085
43	4779
43	4881
43	4893
44	2937
44	4622
44	4651
44	4684
45	2126
45	4849
45	4901
45	4911
46	3617
46	4505
46	4951
46	4959
47	453
47	1256
47	2661
47	4690
48	3989
48	4658
48	4970
48	4993
49	4294
49	4557
49	4992
49	4996
50	3413
50	4186
50	4378
50	4898
51	3965
51	4504
51	4646
51	4682
52	956
52	1405
52	4528
52	4717
53	131
53	3153
53	4080
53	4767
54	2971
54	3728
54	4408
54	4871
55	2718
55	3959
55	4668
55	4710
56	4448
56	4859
56	4860
56	4955
57	4147
57	4354
57	4562
57	4589
58	4926
58	4961
58	4970
58	4993
59	2019
59	3437
59	4569
59	4932
60	588
60	2777
60	4759
60	4915
61	2803
61	3784
61	3971
61	4197
62	313
62	3116
62	3273
62	3700
63	4086
63	4288
63	4390
63	4873
64	636
64	3793
64	4000
64	4873
65	2526
65	4614
65	4630
65	4747
66	2930
66	4693
66	4775
66	4962
67	3034
67	3952
67	4533
67	4571
68	2584
68	3065
68	3783
68	4940
69	2719
69	3635
69	3766
69	4664
70	2166
70	3472
70	4299
70	4868
71	4419
71	4667
71	4766
71	4780
72	2011
72	4177
72	4395
72	4559
73	1209
73	4529
73	4918
73	4940
74	428
74	4555
74	4781
74	4899
75	459
75	3970
75	4707
75	4880
76	1520
76	2737
76	3762
76	4819
77	404
77	4791
77	4894
77	4907
78	2010
78	2726
78	4321
78	4433
79	375
79	3500
79	4219
79	4616
80	4450
80	4804
80	4828
80	4925
81	3908
81	4306
81	4581
81	4900
82	2874
82	4459
82	4515
82	4919
83	4328
83	4651
83	4665
83	4684
84	2595
84	4819
84	4889
84	4969
85	3360
85	4179
85	4420
85	4726
86	4021
86	4882
86	4905
86	4949
87	4595
87	4798
87	4800
87	4810
88	1100
88	2214
88	4724
88	4737
89	1343
89	2723
89	4525
89	4547
90	3222
90	3460
90	4850
90	4960
91	3356
91	3403
91	4046
91	4423
92	3055
92	3316
92	4790
92	4896
93	4132
93	4444
93	4764
93	4837
94	3575
94	4369
94	4797
94	4964
95	114
95	1763
95	4808
95	4881
96	1453
96	4691
96	4809
96	4829
97	2172
97	2314
97	2427
97	3776
98	3772
98	4812
98	4984
98	4994
99	4253
99	4558
99	4894
99	4983
100	3315
100	3679
100	4604
100	4716
101	1965
101	2636
101	3870
101	4239
102	595
102	3497
