1	3243
1	3348
1	4570
1	4741
2	3273
2	4809
2	4849
2	4953
3	1991
3	2585
3	2920
3	4322
4	4202
4	4244
4	4356
4	4704
5	4453
5	4496
5	4632
5	4949
6	2642
6	4315
6	4901
6	5000
7	1749
7	4792
7	4829
7	4844
8	2180
8	4867
8	4924
8	4941
9	1113
9	4820
9	4901
9	5000
10	3366
10	4195
10	4798
10	4882
11	3748
11	4276
11	4320
11	4559
12	1498
12	3171
12	3276
12	4242
13	2599
13	3077
13	3978
13	4275
14	3621
14	4281
14	4368
14	4957
15	232
15	2839
15	3135
15	4574
16	4737
16	4771
16	4901
16	5000
17	4121
17	4543
17	4798
17	4882
18	3277
18	3902
18	3958
18	4786
19	2174
19	4762
19	4893
19	4920
20	2634
20	4464
20	4537
20	4983
21	2432
21	2609
21	4476
21	4985
22	3392
22	3448
22	4012
22	4519
23	1145
23	2031
23	2937
23	3032
24	1636
24	4728
24	4756
24	4832
25	4720
25	4742
25	4902
25	4913
26	1570
26	4498
26	4648
26	4894
27	4228
27	4530
27	4575
27	4673
28	3970
28	4353
28	4878
28	4922
29	4453
29	4496
29	4632
29	4949
30	478
30	1949
30	2804
30	4621
31	2527
31	3047
31	4389
31	4869
32	2832
32	3039
32	3221
32	4576
33	3166
33	4087
33	4650
33	4860
34	3880
34	4325
34	4406
34	4968
35	3549
35	4180
35	4717
35	4958
36	3570
36	4785
36	4905
36	4998
37	3389
37	3438
37	3731
37	4422
38	4532
38	4683
38	4875
38	4926
39	1913
39	1956
39	4717
39	4958
40	4068
40	4114
40	4373
40	4977
41	2508
41	2839
41	4574
41	4906
42	3022
42	4388
42	4798
42	4882
43	1334
43	2466
43	3008
43	4155
44	910
44	4618
44	4729
44	4756
44	4988
45	2143
45	3845
45	4753
45	4765
46	4580
46	4963
46	4967
46	4976
47	3667
47	4402
47	4500
47	4847
48	4031
48	4307
48	4979
48	4986
49	3525
49	4184
49	4329
49	4684
50	2730
50	3597
50	3644
50	4100
51	184
51	435
51	2090
51	4262
52	756
52	4319
52	4482
52	4579
53	3848
53	3991
53	4426
53	4837
53	4846
53	4917
53	4959
54	1847
54	4200
54	4439
54	4937
54	4962
55	4742
55	4746
55	4902
55	4913
56	3510
56	3548
56	4252
56	4665
57	4533
57	4703
57	4708
57	4821
58	455
58	1239
58	4520
58	4900
59	1244
59	1837
59	2182
59	4099
60	2242
60	3392
60	3957
60	4843
61	2582
61	3885
61	4298
61	4793
62	3013
62	3220
62	4775
62	4816
63	3955
63	3972
63	3999
63	4484
64	1523
64	4376
64	4979
64	4986
65	3098
65	4048
65	4212
65	4459
66	2866
66	3103
66	3761
66	3965
67	3025
67	3988
67	4623
67	4886
67	4955
68	4956
68	4963
68	4967
68	4976
69	3418
69	4544
69	4563
69	4877
70	674
70	1176
70	3596
70	4904
71	4446
71	4719
71	4776
71	4787
72	4023
72	4768
72	4933
72	4981
73	3659
73	4752
73	4916
73	5000
74	4532
74	4683
74	4875
74	4926
75	1041
75	3346
75	4774
75	4863
76	2457
76	4441
76	4480
76	4618
77	3007
77	3368
77	4269
77	4605
78	4139
78	4857
78	4914
78	4944
79	1147
79	3597
79	4097
79	4396
80	2215
80	2610
80	4494
80	4538
81	4241
81	4421
81	4670
81	4727
82	4392
82	4603
82	4654
82	4758
83	376
83	2692
83	4520
83	4552
84	1748
84	2645
84	4895
84	4905
85	3204
85	4711
85	4979
85	4986
86	1515
86	4131
86	4524
86	4945
87	390
87	2565
87	4812
87	4945
88	3082
88	4517
88	4693
88	4767
89	299
89	2524
89	3755
89	4564
90	3221
90	3614
90	3796
90	4576
91	4549
91	4709
91	4817
91	4940
92	4546
92	4876
92	4959
92	4974
93	4134
93	4592
93	4712
93	4921
94	3878
94	4810
94	4960
94	4966
95	2302
95	4830
95	4936
95	4973
96	1553
96	3822
96	4751
96	4822
97	998
97	3951
97	4192
97	4793
98	3704
98	3778
98	4324
98	4940
99	3515
99	3836
99	3993
99	4475
100	1789
100	3796
100	4083
100	4440
101	4016
101	4798
101	4882
101	4906
102	3749
102	4362
102	4378
102	4459
103	4532
103	4683
103	4875
103	4926
104	3126
104	3164
104	3356
104	4590
105	4035
105	4560
105	4699
105	4767
106	1503
106	3594
106	4126
106	4380
107	2490
107	2569
107	4471
107	4613
108	2591
108	4360
108	4531
108	4925
109	4503
109	4550
109	4646
109	4877
110	844
110	3326
110	4085
110	4919
111	4496
111	4632
111	4852
111	4949
112	3646
112	4167
112	4462
112	4923
113	3302
113	4012
113	4090
113	4519
114	3582
114	3865
114	4702
114	4706
115	1286
115	2867
115	3643
115	4774
116	4241
116	4773
116	4804
116	4837
117	4749
117	4780
117	4954
117	4961
118	2359
118	2822
118	3142
118	3908
119	3629
119	3876
119	4336
119	4477
120	4245
120	4414
120	4688
120	4920
121	2122
121	3491
121	4417
121	4904
122	3876
122	4178
122	4463
122	4714
123	1034
123	4218
123	4520
123	4900
124	2127
124	4295
124	4723
124	4977
125	665
125	4606
125	4784
125	4859
126	4035
126	4235
126	4699
126	4998
127	4720
127	4742
127	4902
127	4913
128	953
128	4715
128	4834
128	4898
129	1257
129	4245
129	4591
129	4893
130	1206
130	2417
130	4544
130	4636
131	1708
131	3829
131	3857
131	4758
131	4917
131	4939
132	981
132	2314
132	3377
132	3869
133	3184
133	4441
133	4480
133	4618
134	2008
134	3383
134	3643
134	4774
135	2228
135	4353
135	4878
135	4991
136	462
136	4029
136	4685
136	4811
137	4761
137	4873
137	4990
137	4992
138	4272
138	4685
138	4811
138	4849
139	1883
139	2657
139	4702
139	4706
140	2786
140	4054
140	4317
140	4678
141	3730
141	4953
141	4970
141	4996
142	1812
142	2778
142	4207
142	4849
143	2976
143	4058
143	4643
143	4848
144	1298
144	1831
144	3701
144	4712
144	4937
145	3836
145	3993
145	4475
145	4601
146	1435
146	2442
146	4695
146	4851
147	4660
147	4773
147	4804
147	4837
148	3601
148	4441
148	4480
148	4618
149	3507
149	4183
149	4423
149	4983
150	2398
150	4452
